﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
5574,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,32,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,14,14,1,13,4,120.653501,24.165148,2
5575,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,32,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,3,10,1,1,C03,7,6,1,10,2,14,,84,84,1,13,4,120.68183,24.102642,2
5576,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,38,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,13,4,120.675869,24.127051,3
5577,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,38,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,A12,,,,,,,,85,85,1,13,,120.646541,24.132061,3
5578,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,39,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,3,1,10,5,5,1,17,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,12,4,120.677216,24.11211,2
5579,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,42,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,7,12,,53,53,1,12,4,120.707829,24.182166,2
5580,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,55,臺中市,大雅區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,59,59,1,13,4,120.642191,24.229213,3
5581,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,55,臺中市,西屯區,0,3,0,7,3,6,40,3,1,1,5,4,6,6,1,1,1,4,1,2,17,3,10,5,4,C03,7,7,1,10,2,13,,40,40,1,12,4,120.609608,24.184261,2
5582,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,58,臺中市,龍井區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.597685,24.189,2
5583,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,12,59,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,20,20,1,6,4,120.534327,24.261736,3
5584,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,0,臺中市,南屯區,0,0,0,7,3,6,60,13,7,1,5,4,6,6,1,1,1,4,1,2,13,,,,,B03,,,1,,2,,,59,59,1,12,4,120.623706,24.152024,3
5585,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,0,臺中市,東勢區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,12,2,8,5,4,C03,7,1,1,10,2,11,,51,51,1,12,4,120.828691,24.25629,2
5586,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,3,臺中市,北區,0,2,0,7,3,6,50,4,9,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,12,,20,20,1,12,4,120.677778,24.157232,2
5587,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,4,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,8,8,1,13,4,120.570032,24.218886,3
5588,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,7,臺中市,潭子區,0,2,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,13,4,120.709694,24.214134,2
5589,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,13,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,6,4,120.631833,24.125665,3
5590,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,18,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,17,2,9,1,4,C03,7,8,1,10,2,13,,40,40,1,13,4,120.620256,24.187163,2
5591,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,22,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A11,,,1,,2,,,84,84,1,6,4,120.730801,24.089089,3
5592,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,35,臺中市,大里區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,1,1,5,2,5,1,16,3,10,3,1,B03,7,6,1,8,2,6,,11,11,1,13,4,120.690001,24.110044,2
5593,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,40,臺中市,豐原區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,1,12,3,10,5,4,B03,7,4,1,8,2,6,,8,8,1,13,4,120.705172,24.23992,2
5594,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,43,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.725748,24.246442,3
5595,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,50,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B02,,,1,,1,,,8,8,1,12,4,120.631469,24.164725,3
5596,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,52,臺中市,太平區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,2,5,1,16,3,10,1,1,C03,7,6,1,10,2,13,,34,34,1,6,4,120.715302,24.137164,2
5597,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,13,57,臺中市,西區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,2,4,5,2,13,3,10,5,4,B03,7,9,6,20,11,1,,7,7,1,12,4,120.685801,24.13881,2
5598,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,3,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,13,4,120.668901,24.173294,3
5599,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,5,臺中市,西屯區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,43,43,1,12,4,120.644386,24.187078,2
5600,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,8,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.667745,24.200748,3
5601,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,13,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,8,8,1,12,4,120.637579,24.145428,3
5602,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,17,臺中市,北屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,1,1,F02,7,9,7,21,2,14,,21,21,1,12,4,120.747669,24.19632,2
5603,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,43,臺中市,后里區,0,1,0,7,2,6,50,13,24,1,5,4,6,6,4,4,1,4,4,2,12,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,12,4,120.721927,24.305947,2
5604,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,44,臺中市,北屯區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,4,4,1,4,4,2,12,2,8,1,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.68757,24.181583,2
5605,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,50,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,1,,,8,8,1,6,4,120.596698,24.109838,3
5606,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,56,臺中市,西屯區,0,2,0,7,2,6,40,4,2,1,5,4,6,6,2,1,10,5,5,2,12,2,9,1,1,C03,7,9,1,9,2,12,,85,85,1,13,4,120.646454,24.164454,2
5607,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,14,59,臺中市,西區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,9,4,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,15,15,1,12,4,120.656397,24.135045,2
5608,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,0,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,51,51,1,6,4,120.650655,24.055594,3
5609,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,3,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,7,7,1,12,4,120.542709,24.175895,3
5610,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,5,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,50,50,1,13,4,120.722479,24.150819,3
5611,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,7,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,6,4,120.751008,24.270014,3
5612,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,11,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,14,14,1,6,4,120.574159,24.228523,3
5613,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,12,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,39,39,1,12,4,120.608477,24.16956,3
5614,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,13,臺中市,南屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,3,2,9,2,1,C03,7,9,3,19,2,11,,84,84,1,13,4,120.649551,24.140945,2
5615,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,15,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,,,,,,,,,119,119,1,,,120.684364,24.172417,3
5616,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,21,臺中市,西屯區,0,0,0,7,,,0,,,,,,,,,,,,,,9,,,,,H04,,,7,,10,,,109,109,1,13,4,120.614629,24.189731,3
5617,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,25,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,12,2,9,1,1,C03,7,9,1,10,2,14,,7,7,1,13,4,120.637546,24.185697,2
5618,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,30,臺中市,梧棲區,0,0,0,7,,,70,,,,,,,,,,,,,,14,,,,,A31,,,1,,1,,,49,49,1,6,4,120.543851,24.224009,3
5619,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,34,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B11,,,1,,1,,,78,78,1,12,4,120.559254,24.235747,3
5620,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,35,臺中市,南屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,4,2,16,2,9,1,1,C03,7,6,1,10,2,12,,11,11,1,12,4,120.649926,24.13336,2
5621,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,40,臺中市,南區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,4,B03,7,6,1,8,2,2,,20,20,1,12,4,120.681109,24.119045,2
5622,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,41,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.664852,24.127739,3
5623,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,45,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.673792,24.134974,3
5624,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.685834,24.200885,3
5625,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,52,臺中市,烏日區,0,1,0,7,3,6,70,13,8,1,5,4,6,6,4,4,1,4,4,1,17,3,10,3,1,B03,7,1,1,8,3,4,,51,51,1,6,4,120.601115,24.110376,2
5626,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,55,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,,3,10,3,1,A12,7,2,1,7,9,6,,50,50,1,13,4,120.729637,24.312635,3
5627,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,56,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A12,,,1,,1,,,40,40,1,6,4,120.702543,24.186513,3
5628,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,15,58,臺中市,大里區,0,1,0,7,2,6,50,5,9,1,5,4,6,6,4,4,10,4,4,1,12,3,10,3,1,B03,7,5,1,8,2,6,,47,47,1,11,4,120.667412,24.096717,2
5629,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,2,臺中市,南區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,6,1,F01,7,6,7,21,2,14,,12,12,1,12,1,120.665691,24.115805,2
5630,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,4,臺中市,霧峰區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,20,2,9,1,1,C03,7,9,1,10,2,11,,55,55,1,12,4,120.680348,24.01837,2
5631,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,5,臺中市,西屯區,0,1,0,7,2,9,30,13,9,1,5,4,6,6,4,4,10,4,5,1,19,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.639116,24.203523,2
5632,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,15,臺中市,西屯區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,8,5,4,2,16,3,10,5,4,B13,7,5,1,8,2,6,,20,20,1,13,4,120.588058,24.168972,2
5633,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,16,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,1,1,1,4,5,1,17,3,10,3,1,B03,7,7,1,8,2,5,,40,40,1,12,4,120.671403,24.101794,2
5634,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,17,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,5,,9,,,1,1,1,12,4,120.691312,24.168299,3
5635,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,18,臺中市,北區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,3,1,5,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,5,,24,24,1,12,4,120.697358,24.156713,2
5636,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,20,臺中市,太平區,0,3,0,7,3,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,9,1,10,2,11,,58,58,1,6,4,120.703128,24.14864,2
5637,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,23,臺中市,清水區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,12,4,120.633154,24.290363,3
5638,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,25,臺中市,大里區,0,0,0,7,2,6,50,4,1,1,5,4,6,6,1,1,,5,5,2,16,,,,,B12,,,1,,2,,,11,11,1,6,4,120.703543,24.095975,3
5639,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,26,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,51,51,1,13,4,120.685137,24.177551,3
5640,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,30,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,15,15,1,13,4,120.642326,24.175485,3
5641,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,30,臺中市,烏日區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,4,4,2,16,2,9,4,1,F01,7,6,7,21,2,14,,14,14,1,3,4,120.634281,24.108633,2
5642,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,30,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,C03,,,7,,10,,,87,87,1,13,5,120.613722,24.350193,3
5643,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,32,臺中市,豐原區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,5,5,5,1,12,2,9,1,1,C03,7,9,1,10,2,13,,84,84,1,12,4,120.727821,24.244817,2
5644,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,36,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,17,3,10,3,1,B03,7,5,1,8,2,6,,20,20,1,12,4,120.704454,24.164862,2
5645,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,36,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.722063,24.155862,3
5646,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,39,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.691817,24.171742,3
5647,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,43,臺中市,太平區,0,1,0,7,3,6,40,13,12,1,5,4,6,6,4,4,9,2,4,1,16,3,10,3,1,B03,7,11,1,8,2,5,,45,45,1,6,4,120.728917,24.101249,2
5648,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,45,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,7,7,1,12,4,120.545398,24.186479,3
5649,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,46,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,54,54,1,13,4,120.669876,24.112539,4
5650,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,46,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B02,7,11,5,19,2,8,,45,45,1,13,4,120.665909,24.192549,2
5651,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,49,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.657835,24.15828,3
5652,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,49,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,,,,,,,,,86,86,1,,,120.644468,24.175733,3
5653,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,50,臺中市,東區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.689271,24.144375,2
5654,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,53,臺中市,潭子區,0,0,0,7,,3,80,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,40,40,1,13,4,120.71901,24.196781,3
5655,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,54,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,27,,,,,B03,,,1,,2,,,8,8,1,6,4,120.623357,24.106317,3
5656,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,56,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,23,1,12,4,120.684208,24.133355,3
5657,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,57,臺中市,東區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,2,1,4,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,84,84,1,12,4,120.694287,24.148294,2
5658,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,16,57,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,56,56,1,13,4,120.634113,24.176487,3
5659,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,0,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,50,50,1,6,4,120.693457,24.163964,3
5660,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,0,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.715649,24.249232,4
5661,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,3,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,14,14,1,13,4,120.656446,24.159893,3
5662,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,5,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,6,4,120.714856,24.263104,3
5663,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,6,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.696457,24.110469,3
5664,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,8,臺中市,大雅區,0,2,0,7,3,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,11,,51,51,1,12,4,120.670406,24.2347,2
5665,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,10,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,14,14,1,12,4,120.714318,24.077398,3
5666,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,10,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,9,,,7,7,1,6,4,120.649291,24.09353,3
5667,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,12,臺中市,潭子區,0,1,0,6,1,6,50,4,2,1,5,4,6,6,1,1,1,4,4,1,17,2,9,6,1,F01,7,9,7,21,2,12,,21,21,1,13,4,120.705022,24.207144,2
5668,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,14,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,84,84,1,12,4,120.691414,24.147366,3
5669,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,15,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,9,4,5,2,15,3,10,3,1,B03,7,9,1,8,2,4,,12,12,1,12,4,120.658828,24.139272,2
5670,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,16,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,6,4,120.640517,24.146992,3
5671,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,17,臺中市,北區,0,3,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,1,1,C03,7,5,1,10,2,12,,47,47,1,5,4,120.669119,24.155327,2
5672,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,17,臺中市,梧棲區,0,1,0,7,2,6,60,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,9,5,,47,47,1,6,4,120.535996,24.249869,2
5673,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,20,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,15,2,9,1,1,C03,7,9,3,19,9,11,,21,21,1,12,4,120.647526,24.196562,2
5674,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,21,臺中市,烏日區,0,1,0,7,1,6,50,3,1,4,4,4,1,6,1,1,10,5,5,2,18,2,9,1,1,C03,7,5,1,10,2,16,,84,84,1,6,4,120.643177,24.078955,2
5675,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,22,臺中市,西區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.66369,24.155254,3
5676,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,23,臺中市,北區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,12,4,120.680753,24.148916,3
5677,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,23,臺中市,北區,0,2,0,7,1,6,40,4,1,1,5,4,6,6,1,1,5,4,5,2,16,2,9,1,1,C03,7,1,1,10,2,14,12,51,51,1,13,4,120.66474,24.161292,2
5678,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,23,臺中市,西屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,1,2,13,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,13,4,120.650964,24.162311,2
5679,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,25,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,1,1,C03,7,9,1,10,2,11,,21,21,1,13,4,120.656751,24.147783,2
5680,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,27,臺中市,梧棲區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,6,4,120.549942,24.248585,3
5681,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,28,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,13,4,120.71133,24.239407,3
5682,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,30,臺中市,烏日區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,3,5,1,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.648331,24.093239,2
5683,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,31,臺中市,太平區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,1,1,5,2,5,1,12,3,10,5,4,B03,7,9,1,8,2,1,,84,84,1,12,4,120.717311,24.1236,2
5684,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,34,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.614897,24.147809,3
5685,66000,387130000C,(04)23274275,(04)23288582,2025,10,15,17,34,臺中市,外埔區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.636738,24.341648,3
