﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
4971,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,22,臺中市,太平區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,3,10,3,1,B03,7,7,1,8,2,2,,40,40,1,6,4,120.726272,24.134291,3
4972,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,22,臺中市,外埔區,0,0,0,7,2,4,50,13,7,1,5,4,6,6,1,1,1,4,4,2,13,3,10,3,1,B03,7,9,1,8,1,1,,84,84,1,13,4,120.640091,24.340578,3
4973,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,24,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,13,4,120.693112,24.090118,3
4974,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,30,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,2,9,1,1,C03,7,9,1,10,2,14,,59,59,1,12,4,120.647309,24.123992,2
4975,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.685642,24.174724,3
4976,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,30,臺中市,北屯區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,17,3,10,1,1,C03,7,1,1,10,2,11,,51,51,1,6,4,120.666367,24.181922,2
4977,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,34,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,8,8,1,12,4,120.652868,24.174744,3
4978,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,35,臺中市,大雅區,0,1,0,7,3,6,60,13,8,1,5,4,6,6,4,4,10,4,4,1,12,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,13,4,120.649623,24.213646,2
4979,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,38,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,49,49,1,13,4,120.669252,24.159018,3
4980,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,43,臺中市,大里區,0,3,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,15,2,6,1,1,C03,7,1,1,10,2,14,,51,51,1,13,4,120.689978,24.108258,2
4981,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,44,臺中市,豐原區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,C03,7,6,3,19,2,14,,14,14,1,13,4,120.712672,24.265769,2
4982,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,48,臺中市,東區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,30,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,12,4,120.711201,24.144426,2
4983,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,56,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,13,4,120.638281,24.106917,3
4984,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,57,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.67723,24.145748,3
4985,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,16,57,臺中市,南屯區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,2,1,1,4,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.62277,24.145119,2
4986,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,6,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,8,1,13,4,120.686325,24.147222,3
4987,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,6,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,6,4,120.735961,24.260725,3
4988,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,10,臺中市,大雅區,0,1,0,7,1,6,60,3,2,1,5,4,6,6,4,4,1,5,5,1,17,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,13,4,120.650554,24.21116,2
4989,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,13,臺中市,神岡區,0,1,0,7,2,6,30,3,9,1,5,4,6,6,4,4,10,5,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,59,59,1,13,4,120.682596,24.260851,2
4990,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,17,臺中市,大里區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,9,4,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,84,84,1,13,4,120.671702,24.105487,2
4991,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,18,臺中市,北屯區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,4,4,5,4,5,2,17,3,10,3,1,B03,7,6,1,8,2,1,,14,14,1,13,4,120.710008,24.183827,2
4992,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,19,臺中市,中區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.680275,24.141146,3
4993,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,20,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,84,84,1,13,4,120.662501,24.172537,3
4994,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,23,臺中市,西區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,118,118,1,,,120.669639,24.141945,3
4995,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,24,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.686393,24.248484,3
4996,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,30,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.549213,24.281482,3
4997,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,30,臺中市,沙鹿區,0,2,0,7,2,6,50,3,9,1,5,4,6,6,4,4,4,4,4,2,16,2,7,2,1,C03,7,1,1,10,2,11,,26,26,1,12,4,120.560045,24.238361,2
4998,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,35,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,85,85,1,12,4,120.70724,24.188478,3
4999,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,35,臺中市,沙鹿區,0,1,0,7,1,6,50,12,9,1,5,4,6,6,4,4,9,5,5,2,18,2,9,5,4,C03,7,21,1,10,2,12,,59,59,1,12,4,120.581403,24.219286,2
5000,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,36,臺中市,東區,0,2,0,7,1,6,0,5,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.693867,24.133432,2
5001,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,36,臺中市,大里區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,4,4,1,4,4,1,13,2,9,1,1,C03,7,9,3,19,2,11,,84,84,1,6,4,120.683109,24.104365,2
5002,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,41,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,9,,,11,11,1,12,4,120.644606,24.139514,3
5003,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,41,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C04,,,1,,1,,,51,51,1,12,4,120.692427,24.091226,3
5004,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,44,臺中市,南屯區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,20,20,1,13,4,120.607933,24.138694,3
5005,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,46,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,11,4,120.669958,24.120012,3
5006,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,46,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,58,58,1,12,4,120.552132,24.294358,3
5007,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,50,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,86,86,1,,,120.734471,24.125085,3
5008,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,50,臺中市,后里區,0,1,0,7,1,6,50,13,8,1,5,4,6,6,4,4,5,4,4,1,17,2,9,3,1,B03,7,9,1,8,7,5,,84,84,1,6,4,120.71458,24.303011,2
5009,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,52,臺中市,霧峰區,0,0,0,6,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,7,7,1,13,4,120.695482,24.059012,3
5010,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,55,臺中市,南屯區,0,1,0,7,1,6,0,13,21,4,5,4,6,6,4,4,10,5,5,2,17,3,10,2,1,C03,7,9,1,10,2,14,,39,39,1,12,4,120.64659,24.154333,2
5011,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,17,58,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,58,58,1,6,4,120.691857,24.176821,3
5012,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,0,臺中市,中區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,12,4,120.67849,24.145833,2
5013,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,0,臺中市,太平區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,4,B03,7,5,1,8,2,16,,22,22,1,6,4,120.719032,24.142307,2
5014,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,3,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,5,4,120.712632,24.074939,3
5015,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,5,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,11,11,1,13,4,120.656593,24.123832,3
5016,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,10,臺中市,南屯區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,1,1,5,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,11,,39,39,1,12,4,120.650653,24.147742,2
5017,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,20,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.666197,24.152477,3
5018,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,20,臺中市,豐原區,0,0,0,7,1,6,50,13,7,1,5,4,6,6,4,4,1,4,4,1,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.757455,24.27574,3
5019,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,21,臺中市,西屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.59413,24.184996,2
5020,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,22,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.716887,24.151219,3
5021,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,23,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,11,11,1,13,4,120.639455,24.218696,3
5022,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,13,4,120.715486,24.182309,4
5023,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,26,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,6,4,120.627392,24.349351,3
5024,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,27,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,2,1,C03,7,9,5,10,5,11,,13,13,1,6,4,120.6792,24.175245,2
5025,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,27,臺中市,豐原區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,1,1,5,2,5,1,17,2,9,5,4,C03,7,8,1,10,2,14,,35,35,1,13,4,120.720385,24.264627,2
5026,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,30,臺中市,東區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,14,14,1,6,4,120.69426,24.132973,2
5027,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,32,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,54,54,2,12,4,120.529863,24.249753,3
5028,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,35,臺中市,大甲區,0,1,0,7,1,6,60,13,9,1,5,4,6,6,4,4,5,4,4,1,9,3,10,3,1,B03,7,9,1,8,2,5,,84,84,1,12,4,120.632394,24.345569,2
5029,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,42,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.684596,24.140649,3
5030,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,42,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,9,3,10,5,4,C03,7,9,1,10,2,11,,10,10,1,12,4,120.660911,24.150843,2
5031,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,43,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,6,4,120.720978,24.156025,3
5032,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,54,臺中市,北區,0,3,0,7,1,6,50,4,2,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,12,,4,4,1,13,4,120.677272,24.149341,2
5033,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,55,臺中市,大肚區,0,2,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,4,1,F01,7,6,7,21,2,13,,14,14,1,2,4,120.564023,24.125234,2
5034,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,18,58,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.685601,24.115592,3
5035,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,0,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,49,49,1,12,4,120.573117,24.222391,3
5036,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,5,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,84,84,1,12,4,120.670204,24.185179,3
5037,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,7,臺中市,豐原區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,4,4,5,1,17,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.712878,24.262584,2
5038,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,12,臺中市,東勢區,0,0,0,7,1,6,50,3,2,1,5,4,6,6,3,1,5,5,5,1,13,3,10,5,4,B03,7,9,1,8,1,1,,7,7,1,12,4,120.832933,24.246791,3
5039,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,14,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,,84,84,1,13,4,120.670857,24.137521,2
5040,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,14,臺中市,太平區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,3,10,2,1,C03,7,4,1,10,2,11,13,84,84,1,12,4,120.715928,24.148832,2
5041,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,16,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.655341,24.173665,3
5042,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,18,臺中市,西區,0,2,0,7,1,6,30,3,1,1,5,4,6,6,4,4,5,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,11,,14,14,1,12,4,120.667336,24.15196,2
5043,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,29,臺中市,東區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,14,14,1,12,4,120.685754,24.131152,2
5044,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,30,臺中市,南屯區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.611298,24.144662,3
5045,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,30,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.666307,24.182573,3
5046,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,33,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.710356,24.171639,3
5047,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,36,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,11,11,1,12,4,120.686251,24.188697,3
5048,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,40,臺中市,大雅區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,4,4,1,4,4,1,17,3,10,3,1,B03,7,2,1,8,3,8,,49,49,1,13,4,120.638265,24.23306,2
5049,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,47,臺中市,北屯區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,12,2,9,1,1,C03,7,9,1,10,2,14,,85,85,1,6,4,120.730269,24.17565,2
5050,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,48,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.684896,24.16699,3
5051,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,52,臺中市,南區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.666731,24.114148,2
5052,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,19,58,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.707856,24.184136,3
5053,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,5,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,24,24,1,13,4,120.648801,24.073111,3
5054,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,15,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.532833,24.260024,3
5055,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,18,臺中市,潭子區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,3,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,14,14,1,12,4,120.692777,24.229184,2
5056,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,20,臺中市,龍井區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,16,3,10,3,1,B11,7,9,1,4,2,5,,59,59,1,6,4,120.525163,24.212007,2
5057,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,22,臺中市,豐原區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,2,1,5,5,4,1,11,2,7,6,1,F01,7,9,7,21,2,11,,59,59,1,2,4,120.699053,24.246564,2
5058,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,30,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A05,,,1,,2,,,8,8,1,6,4,120.688484,24.135263,3
5059,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,31,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,12,4,120.614658,24.19056,3
5060,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,33,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.690724,24.17318,3
5061,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,34,臺中市,北屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,17,3,10,3,1,B03,7,1,1,8,2,1,,51,51,1,12,4,120.707851,24.182959,2
5062,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,34,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,14,14,1,6,2,120.670198,24.184956,3
5063,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,35,臺中市,東區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,18,2,9,5,4,C03,7,9,1,10,2,12,,84,84,1,12,4,120.710922,24.142662,2
5064,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,44,臺中市,龍井區,0,2,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,6,4,120.589534,24.183205,2
5065,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,45,臺中市,大雅區,0,1,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,22,2,3,3,1,B03,7,9,1,8,2,5,,84,84,1,13,4,120.636611,24.206532,2
5066,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,45,臺中市,南區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.669873,24.118572,2
5067,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,45,臺中市,北屯區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,6,4,120.688374,24.171607,2
5068,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,50,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,11,11,1,6,4,120.699129,24.110172,3
5069,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,53,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,2,1,C03,7,5,1,10,9,12,,47,47,2,12,4,120.675855,24.133176,2
5070,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,55,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,21,21,1,12,4,120.696461,24.142129,3
5071,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,20,59,臺中市,霧峰區,0,1,0,6,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,17,2,5,1,1,F01,7,8,7,21,11,14,,40,40,1,13,4,120.673226,24.063012,2
5072,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,2,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,84,84,1,12,4,120.701453,24.196936,3
5073,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,5,臺中市,南區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B12,7,5,1,3,2,16,,14,14,1,12,4,120.68045,24.134302,2
5074,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,13,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,39,39,1,13,4,120.685271,24.143195,4
5075,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,14,臺中市,南屯區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,13,,,,,C03,,,1,,2,,,59,59,1,12,4,120.63327,24.14534,3
5076,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,17,臺中市,豐原區,0,1,0,7,1,6,40,12,9,1,5,4,6,6,4,4,5,5,5,1,18,2,9,2,1,C03,7,5,1,10,2,16,,84,84,1,5,4,120.752588,24.257036,2
5077,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,20,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,5,,11,11,1,13,4,120.635172,24.179435,2
5078,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,30,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,49,49,1,6,4,120.687528,24.117671,3
5079,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,31,臺中市,東區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,6,,11,11,1,12,4,120.687858,24.13653,2
5080,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,32,臺中市,南屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,5,,11,11,1,6,4,120.648787,24.141791,2
5081,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,33,臺中市,南屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,47,47,1,6,4,120.612764,24.13896,2
5082,66000,387130000C,(04)23274275,(04)23288582,2025,01,12,21,44,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,20,20,1,13,4,120.686155,24.115283,3
