﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
5548,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,32,臺中市,太平區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,11,,94,94,1,12,4,120.721161,24.150949,2
5549,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,34,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.646376,24.135928,3
5550,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,36,臺中市,清水區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.599886,24.303475,3
5551,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,37,臺中市,北屯區,0,1,0,7,2,3,40,13,18,1,5,4,6,6,4,4,10,5,5,2,13,3,10,3,1,B12,7,9,1,3,2,1,,84,84,1,6,4,120.681749,24.200916,2
5552,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,38,臺中市,外埔區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,84,84,1,13,4,120.638085,24.341782,3
5553,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,40,臺中市,東區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,6,1,10,2,11,,12,12,1,13,4,120.700999,24.135767,2
5554,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,40,臺中市,大里區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.697832,24.082451,2
5555,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,41,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A11,,,1,,2,,,78,78,1,12,4,120.715863,24.262814,3
5556,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,43,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,14,,,,,C03,,,1,,1,,,84,84,1,12,4,120.683767,24.15524,3
5557,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,44,臺中市,烏日區,0,1,0,7,3,6,60,13,8,1,5,4,6,6,4,4,1,4,4,1,12,3,10,3,1,B12,7,14,1,8,2,4,,76,76,1,6,4,120.639645,24.108319,2
5558,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,46,臺中市,霧峰區,0,0,0,7,,,60,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,65,65,1,6,4,120.695319,24.061132,3
5559,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,48,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,83,83,1,6,4,120.670868,24.126604,3
5560,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,48,臺中市,霧峰區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,17,3,10,5,4,B12,7,5,1,7,2,6,,87,87,1,13,4,120.690179,24.056904,2
5561,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,52,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,12,4,120.613882,24.181409,3
5562,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,10,58,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,14,14,1,6,4,120.717847,24.140408,3
5563,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,0,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,59,59,1,12,4,120.599397,24.162787,3
5564,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,0,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,A12,,,1,,2,,,50,50,1,6,4,120.647608,24.080427,3
5565,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,3,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.63847,24.181224,3
5566,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,10,臺中市,太平區,0,1,0,7,3,6,50,3,1,1,1,4,6,6,4,4,10,5,5,2,13,2,9,1,1,C03,7,10,1,10,2,11,,58,58,1,6,4,120.710622,24.122661,2
5567,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,13,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,12,4,120.710678,24.140807,3
5568,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,16,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,13,4,120.685981,24.138902,3
5569,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,16,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,40,40,1,6,4,120.650576,24.120293,3
5570,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,16,臺中市,后里區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,8,5,5,1,12,3,10,3,1,B01,7,1,1,4,2,5,,4,4,1,12,4,120.706139,24.308813,3
5571,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,21,臺中市,烏日區,0,1,0,7,2,6,70,4,1,1,5,4,6,6,1,1,1,4,4,1,16,3,10,3,1,B03,7,5,1,8,2,5,,11,11,1,6,4,120.598333,24.111309,2
5572,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,22,臺中市,東區,0,2,0,7,3,6,50,13,9,1,5,4,5,6,4,4,5,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,6,4,120.683428,24.134225,2
5573,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,23,臺中市,北區,0,0,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,2,1,2,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.664671,24.154627,3
5574,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,27,臺中市,太平區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,7,1,10,2,12,,84,84,1,6,4,120.733183,24.150526,2
5575,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.633998,24.158854,3
5576,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,30,臺中市,南屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,30,2,8,1,1,C03,7,9,1,10,2,14,,84,84,1,6,4,120.630584,24.138933,2
5577,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,35,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,8,8,1,13,4,120.651037,24.227563,4
5578,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,35,臺中市,東區,0,2,0,7,1,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,17,2,9,1,1,C03,7,15,1,10,2,11,,84,84,1,12,4,120.705796,24.144294,2
5579,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,38,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,5,5,1,16,3,10,3,1,B01,7,6,1,4,2,2,,11,11,1,6,4,120.68923,24.104763,2
5580,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,39,臺中市,霧峰區,0,2,0,7,2,6,50,3,2,1,5,4,6,6,1,1,5,5,5,1,17,2,9,2,1,C03,7,1,1,10,2,14,,51,51,1,9,4,120.710342,24.074509,2
5581,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,40,臺中市,西區,0,2,0,7,3,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,16,3,10,3,1,B03,7,7,1,8,1,2,,65,65,1,12,4,120.659051,24.156331,2
5582,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,40,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,45,45,1,13,4,120.680949,24.105836,3
5583,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,41,臺中市,清水區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,88,88,1,12,4,120.564033,24.296824,3
5584,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,42,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,12,4,120.724859,24.159634,2
5585,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,43,臺中市,西屯區,0,3,0,7,2,6,40,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.653282,24.203544,2
5586,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,45,臺中市,北區,0,0,0,7,2,6,50,4,2,1,5,4,6,6,1,1,1,4,4,2,13,3,10,3,1,B03,7,9,1,8,1,1,,56,56,1,12,4,120.685015,24.161559,3
5587,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,47,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,12,4,120.620299,24.342087,3
5588,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,49,臺中市,烏日區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,13,3,10,3,1,A11,1,1,1,1,1,1,,51,51,1,6,4,120.630538,24.105156,3
5589,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,50,臺中市,龍井區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,12,12,1,6,4,120.54365,24.212876,2
5590,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,54,臺中市,大甲區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,1,15,2,9,1,1,C03,7,9,1,10,2,11,,15,15,1,12,4,120.639958,24.400934,2
5591,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,56,臺中市,西屯區,0,2,0,7,2,6,40,3,1,1,5,4,6,6,1,1,5,5,4,2,16,2,9,6,1,F01,7,6,7,21,2,14,,48,48,1,12,1,120.649234,24.164405,2
5592,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,11,59,臺中市,西屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,3,4,3,2,13,2,9,2,1,C03,7,8,1,10,4,11,,59,59,1,12,4,120.641053,24.167045,2
5593,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,5,臺中市,和平區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B03,,,1,,2,,,43,43,1,12,4,121.029256,24.210387,3
5594,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,7,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,2,5,1,13,2,8,1,1,C03,7,5,1,10,2,11,,84,84,1,13,4,120.689604,24.115432,2
5595,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,14,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,84,84,1,6,4,120.726203,24.149712,3
5596,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,24,臺中市,西屯區,0,0,0,7,,,70,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,59,59,1,12,4,120.616528,24.182574,3
5597,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,25,臺中市,北區,0,0,0,7,2,6,40,4,2,1,,4,6,6,1,1,3,4,4,2,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.685725,24.155948,3
5598,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,30,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.660119,24.195364,3
5599,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,37,臺中市,西區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,49,49,2,13,4,120.665551,24.153562,3
5600,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,39,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,59,59,1,12,4,120.660572,24.164456,3
5601,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,41,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,84,84,1,12,4,120.697907,24.090147,3
5602,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,42,臺中市,梧棲區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.525779,24.224664,3
5603,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,57,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B01,7,1,1,2,2,8,,51,51,1,13,4,120.656873,24.163457,2
5604,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,12,59,臺中市,北區,0,0,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,13,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.674807,24.162301,4
5605,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,0,臺中市,南屯區,0,1,0,7,3,6,40,13,7,1,5,4,6,6,1,1,5,5,4,2,12,3,10,1,1,C03,7,11,1,10,2,14,,45,45,1,12,4,120.616438,24.152617,2
5606,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,2,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,3,10,3,1,B03,7,14,1,8,2,4,,76,76,1,6,4,120.69405,24.164151,2
5607,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,4,臺中市,龍井區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,9,5,5,1,26,2,9,1,1,C03,7,9,3,19,11,12,,59,59,1,6,4,120.564389,24.180673,2
5608,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,5,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,12,4,120.681683,24.140248,3
5609,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,6,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,9,,,78,78,1,12,4,120.715513,24.13588,3
5610,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,9,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,4,1,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,13,4,120.684229,24.107885,2
5611,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,14,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,3,3,10,2,1,C03,7,6,1,10,1,11,,10,10,1,12,4,120.676071,24.1371,2
5612,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,14,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.702828,24.249371,3
5613,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,15,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.670949,24.174708,3
5614,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,22,臺中市,中區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,3,10,1,1,C03,7,15,1,10,2,12,,84,84,1,6,4,120.679262,24.142317,2
5615,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,24,臺中市,大甲區,0,1,0,7,3,6,50,13,8,1,5,4,6,6,1,1,5,4,4,1,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,5,4,120.614596,24.349331,2
5616,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,29,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,40,1,12,4,120.637615,24.142502,3
5617,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,35,臺中市,大肚區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,7,7,1,6,4,120.554129,24.131889,3
5618,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,40,臺中市,沙鹿區,0,0,0,7,2,6,40,11,9,1,5,4,6,6,1,1,1,3,4,2,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.568477,24.238312,3
5619,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,42,臺中市,北區,0,2,0,7,3,6,50,4,2,1,5,4,6,6,4,4,5,4,5,2,15,2,9,5,4,C03,7,9,1,10,2,11,,15,15,1,13,4,120.673541,24.158346,2
5620,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,47,臺中市,大雅區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,1,1,9,5,5,1,15,3,10,3,1,B03,7,9,1,8,2,4,,21,21,1,13,4,120.662708,24.220267,2
5621,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,49,臺中市,太平區,0,3,0,7,3,6,50,4,2,1,5,4,6,6,1,1,10,5,5,2,13,2,5,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.725569,24.145905,2
5622,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,50,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A31,,,1,,2,,,84,84,1,6,4,120.70727,24.125638,3
5623,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,51,臺中市,烏日區,0,1,0,7,3,6,60,4,2,1,5,4,6,6,1,1,1,2,4,2,13,3,10,3,1,B12,7,12,1,8,2,1,,7,7,1,6,4,120.615994,24.10585,2
5624,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,55,臺中市,烏日區,0,0,0,7,2,6,50,3,1,1,5,4,6,6,1,1,1,4,4,2,16,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,6,4,120.626224,24.108908,3
5625,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,56,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,4,4,1,12,4,120.658149,24.155147,3
5626,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,57,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,13,4,120.669613,24.111878,3
5627,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,57,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B03,,,1,,1,,,50,50,1,6,4,120.538598,24.247714,3
5628,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,58,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,5,,1,,,59,59,1,12,4,120.612686,24.139285,4
5629,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,13,58,臺中市,梧棲區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,8,8,1,12,4,120.544698,24.246935,3
5630,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,6,臺中市,潭子區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,11,,14,14,1,13,4,120.692955,24.224836,2
5631,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,7,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,40,1,12,4,120.679238,24.141847,3
5632,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,7,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,11,,,,,B01,,,1,,1,,,8,8,1,6,4,120.708646,24.154326,3
5633,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,10,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,12,4,120.705755,24.112469,3
5634,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,11,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.723292,24.181591,3
5635,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,13,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,6,4,120.711505,24.123139,3
5636,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,15,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,50,50,1,13,4,120.828841,24.257042,3
5637,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,17,臺中市,南區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B03,7,13,1,8,2,4,,76,76,1,13,4,120.663449,24.119141,2
5638,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,20,臺中市,大里區,0,0,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,,,,,B03,,,1,,2,,,84,84,1,13,4,120.696774,24.124592,3
5639,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,23,臺中市,西區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,4,1,10,2,14,,84,84,1,12,4,120.676016,24.133063,2
5640,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,24,臺中市,霧峰區,0,0,0,7,,6,50,,,,,,,,,,,,,,17,,,,,B03,,,1,8,1,,,84,84,1,13,4,120.682679,24.030214,3
5641,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,25,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.669605,24.149887,3
5642,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,25,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,58,58,1,6,4,120.721044,24.122099,3
5643,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,30,臺中市,清水區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,7,7,1,12,4,120.590426,24.304314,3
5644,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,32,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,76,76,1,13,4,120.684983,24.153066,3
5645,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,39,臺中市,北屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,4,5,2,17,2,8,1,1,C03,7,1,1,10,2,14,,51,51,1,13,4,120.71801,24.17565,2
5646,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,40,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.733313,24.118563,3
5647,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,41,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,34,34,1,6,4,120.569449,24.229755,3
5648,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,45,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.628483,24.120394,3
5649,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,51,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.713742,24.164237,3
5650,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,52,臺中市,豐原區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,1,4,4,1,16,3,10,5,4,B03,7,11,1,8,2,5,,14,14,1,13,4,120.741625,24.26327,2
5651,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,14,53,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.671159,24.175049,3
5652,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,0,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,84,84,1,12,4,120.661417,24.121067,3
5653,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,6,臺中市,大里區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,5,1,10,2,11,,84,84,1,12,4,120.680517,24.105982,2
5654,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,8,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,6,4,120.715206,24.137565,3
5655,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,13,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,3,,2,,,47,47,1,12,4,120.655601,24.199887,3
5656,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,14,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B11,,,1,,2,,,84,84,1,12,4,120.540135,24.257514,3
5657,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,16,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,8,8,1,12,4,120.633762,24.161869,3
5658,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,18,臺中市,沙鹿區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,4,4,2,17,2,9,1,1,C03,7,9,1,10,2,14,,8,8,1,13,4,120.565252,24.243201,2
5659,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,20,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.635831,24.148777,2
5660,66000,387130000C,(04)23274275,(04)23288582,2025,08,15,15,20,臺中市,沙鹿區,0,0,0,7,2,6,60,5,7,1,5,4,6,6,1,1,1,,4,2,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.593906,24.250007,3
